repo_id,apity,apity_num,pj_size,lg_num,age,cmmt_num,dev_num,se_num,se_rem_num,se_iibc_num,se_pd_num,se_other
4610430,IRI,0,44528,5,3235,2132,109,49,2,2,16,29
73905593,IRI_ID,0,9743,4,1336,1885,15,11,2,0,3,6
139022359,HI,1,5943,3,1035,1128,51,9,0,0,1,8
4366849,ID,0,2087,2,3126,102,9,3,0,0,0,3
4391145,ID,0,3389,6,3229,487,41,5,0,0,2,3
561616,IRI_ID,0,5405,6,3847,2558,126,58,12,0,2,44
35419406,FFI_IRI,0,30537,6,1828,280,10,18,1,0,0,17
1352324,IRI,0,2125,2,4430,1032,77,17,4,0,0,13
5757735,IRI,0,4958,3,3197,747,47,30,27,0,0,3
48335985,IRI,0,894,2,1962,747,46,17,9,0,6,2
3254430,IRI,0,482,4,3374,434,63,7,1,0,0,6
29501260,IRI_ID,0,26930,7,2352,4217,363,137,8,7,6,116
35269905,IRI_ID,0,1074887,9,1775,1879,111,125,7,0,1,117
30367893,IRI,0,853,2,2217,517,27,10,0,0,0,10
15381974,IRI_ID,0,1487,5,2737,825,93,39,0,7,11,21
69188189,IRI,0,8873,6,2151,681,5,13,6,0,0,7
70557651,IRI_ID,0,46081,4,1703,1952,45,23,7,5,0,11
50340928,IRI_ID,0,149997,6,1976,1551,74,68,40,8,2,18
48921934,ID,0,56924,3,2004,1282,21,13,0,0,1,12
2567844,FFI_IRI,0,430567,18,4107,17790,356,481,201,3,35,242
32829086,IRI,0,5347,4,2277,746,26,44,24,0,9,11
9916368,IRI,0,4930,2,2927,454,27,9,0,0,0,9
88882261,HI,1,10828,4,1524,465,21,13,3,2,2,6
32400707,FFI_ID,0,40398,16,2260,41,7,1,0,0,0,1
21336981,IRI,0,428,5,2276,271,32,13,0,0,5,8
87217442,IRI_ID,0,11800,5,1515,408,37,13,2,0,1,10
21843083,IRI,0,1083,3,2485,542,37,10,0,0,0,10
40662937,HI,1,1359,6,4718,848,38,67,36,1,9,21
98578993,ID,0,3967,3,1428,760,34,13,3,0,1,9
10456942,FFI_IRI,0,269064,8,2932,2864,88,61,26,0,1,34
2717417,IRI,0,3737,3,1875,177,25,6,0,0,5,1
24517087,FFI,0,32394,6,2563,1790,28,91,85,0,1,5
3662248,IRI_ID,0,80340,5,3404,2080,269,56,6,0,0,50
20927524,HI,1,253,3,1266,224,35,3,0,0,0,3
77353899,HI,1,1930,3,826,144,17,9,1,0,1,7
7682781,IRI,0,729,3,2859,327,71,10,8,0,0,2
31046054,FFI,0,17631,5,2286,3052,247,166,56,0,30,80
115932875,ID,0,392,2,1183,202,15,1,0,0,0,1
102784450,ID,0,7258,2,1131,390,15,4,1,0,0,3
47031501,IRI_ID,0,1895,3,365,231,14,1,1,0,0,0
3570431,IRI,0,1888,4,3385,752,98,20,0,0,0,20
20435383,IRI,0,977,2,2420,200,17,1,1,0,0,0
29329884,FFI,0,17955,4,2360,4047,114,118,32,3,15,68
4726093,FFI_IRI_ID,0,197659,10,8947,6697,199,202,100,1,0,101
28224380,IRI,0,315,2,1053,311,17,1,0,0,0,1
2790220,IRI,0,15512,4,3575,10167,977,329,136,9,40,144
50270924,HI,1,2176,4,1869,377,45,2,1,0,0,1
14440211,FFI_IRI,0,1494,6,4652,648,41,30,11,0,0,19
29417074,IRI_ID,0,3473,4,2334,3194,60,79,43,0,5,31
76599439,FFI_IRI,0,96660,17,4326,20000,340,1084,694,6,24,360
13106596,IRI,0,388,3,2384,156,26,3,0,0,1,2
41478768,IRI,0,18999,2,1525,240,46,5,0,0,1,4
52410553,IRI,0,343,3,112,127,11,3,0,0,0,3
29811166,FFI_IRI,0,27800,9,2331,3370,71,89,26,2,1,60
56077169,IRI,0,404,2,1808,80,35,1,0,0,0,1
121859737,IRI,0,165,3,1151,76,10,3,1,0,0,2
6005548,IRI,0,6526,2,3160,616,18,6,0,0,0,6
41479593,ID,0,3325,4,1844,282,35,15,0,0,0,15
12968651,IRI,0,9086,2,2841,2754,107,58,1,2,0,55
30968293,HI,1,1397,3,2198,986,45,9,2,0,1,6
2126953,HI,1,650,2,3593,664,121,31,8,0,5,18
2753802,IRI_ID,0,2599,3,3500,539,68,10,1,0,0,9
66399014,FFI,0,7488,6,1737,289,57,22,9,0,0,13
15938073,IRI,0,5279,2,2468,754,63,15,1,0,1,13
43307254,IRI,0,1245,2,2067,434,90,13,4,0,2,7
6820011,ID,0,3202,3,2727,513,29,7,3,1,0,3
8419801,IRI_ID,0,3941,6,3012,412,26,5,1,0,0,4
119157581,IRI,0,2029,2,1153,133,17,3,0,0,0,3
63525213,IRI_ID,0,132629,6,1654,1759,200,70,15,0,0,55
49141197,IRI,0,3968,11,1993,2433,685,84,17,0,14,53
5409008,IRI,0,5581,4,3242,5094,81,279,76,0,17,186
35638505,FFI,0,1462,5,2224,1096,49,17,10,0,3,4
325927,IRI,0,5606,7,4243,1483,96,36,15,0,1,20
69643738,ID,0,418,4,1707,260,12,3,0,0,3,0
35628567,IRI_ID,0,20887,6,2062,685,47,19,1,0,0,18
26189434,ID,0,2624,2,2433,1005,121,14,2,0,1,11
24653868,IRI,0,5558,6,3465,1322,65,77,20,0,2,55
27244181,FFI_IRI,0,7153,8,4038,2534,27,244,121,6,0,117
40736676,IRI,0,6288,4,2146,532,67,13,2,0,0,11
54623002,IRI,0,1057,4,1760,124,11,3,0,0,0,3
10400632,FFI,0,130766,10,5615,20000,18,944,608,8,17,311
99760780,IRI,0,14302,3,518,41,3,1,0,0,0,1
8627760,FFI_IRI,0,554764,9,3584,20000,200,758,143,5,220,390
107115042,IRI_ID,0,34840,5,1221,172,6,1,0,0,0,1
7757171,HI,1,737,2,1498,134,22,5,4,0,0,1
8912617,IRI_ID,0,8731,6,2936,2558,99,47,18,3,3,23
99242671,IRI_ID,0,3266,3,996,512,11,8,0,0,6,2
49870609,ID,0,325,2,1562,71,11,1,0,0,0,1
5362729,IRI,0,2310,2,2360,1112,64,26,7,0,1,18
80783352,IRI_ID,0,56683,4,1600,2559,40,39,8,2,2,27
13461949,ID,0,324,4,2810,286,53,20,16,0,0,4
37022659,FFI_IRI,0,19453,5,2211,932,86,108,33,0,0,75
36572947,HI,1,6079,2,1458,85,11,2,0,0,0,2
3305384,IRI,0,1061645,13,2829,20000,234,5284,93,23,211,4957
27166370,IRI,0,11107,4,2290,489,53,41,15,0,4,22
76937227,IRI_ID,0,1803,5,1570,181,43,2,0,0,0,2
4875730,IRI_ID,0,9750,6,3151,2760,131,22,5,0,2,15
100018043,ID,0,2941,2,1251,166,27,10,2,0,0,8
119921062,ID,0,8535,5,887,203,6,1,0,0,0,1
11153124,ID,0,486,2,2867,279,16,3,0,0,0,3
111830544,IRI,0,647,5,1291,303,41,5,0,0,0,5
1020601,IRI,0,1825,3,3636,688,54,34,3,0,0,31
75990052,FFI_IRI,0,166238,8,1656,2813,123,206,54,1,10,141
84045805,IRI,0,641,2,3367,680,29,5,0,0,0,5
98926721,ID,0,2851,2,762,297,7,1,0,0,0,1
16459325,HI,1,448,3,2631,290,31,4,0,0,0,4
32905910,FFI_IRI,0,20784,8,4893,1762,65,105,61,0,3,41
4196881,IRI,0,3323,9,2736,743,95,29,14,0,0,15
5744149,HI,1,256,3,3207,208,23,18,5,0,2,11
24526753,IRI_ID,0,31570,4,2416,200,37,1,0,0,0,1
3581992,ID,0,660,4,1283,58,16,2,0,0,0,2
64698277,ID,0,3605,2,1693,488,26,8,1,2,0,5
50612192,ID,0,202,4,1917,134,44,5,0,0,0,5
5018740,IRI,0,3052,6,2197,1011,70,4,1,0,0,3
130007293,IRI,0,25343,5,1158,290,7,2,0,0,1,1
7454197,FFI_IRI,0,21335,18,3087,10812,231,211,110,2,24,75
68070932,IRI,0,1849,3,1703,126,16,3,3,0,0,0
83370364,IRI,0,20227,5,1541,951,21,3,0,0,0,3
12091112,FFI,0,3029,5,2860,1314,57,16,4,0,0,12
7050943,IRI_ID,0,563,3,3704,254,37,10,1,0,4,5
6538922,IRI,0,1525,3,3127,408,31,6,1,2,0,3
23505879,FFI,0,305380,3,1357,7021,113,216,142,0,5,69
4137249,IRI,0,7235,5,3133,2751,236,65,31,1,5,28
66801,IRI_ID,0,32181,5,5974,7407,135,217,34,11,12,160
4238355,IRI_ID,0,3769,4,3110,218,54,12,0,0,0,12
372315,IRI,0,1416,2,4148,474,50,8,4,0,0,4
2063927,IRI_ID,0,3666,4,3798,1377,24,41,17,1,11,12
419555,IRI,0,26899,5,4335,8597,467,182,24,1,19,138
111882253,ID,0,10037,5,1279,160,14,10,0,0,0,10
113237699,ID,0,2823,2,1184,118,29,3,0,1,0,2
9089664,IRI_ID,0,17504,8,2819,1594,59,32,2,0,1,29
48602573,IRI,0,93,2,1423,119,6,1,1,0,0,0
98119127,FFI,0,18178,5,1424,1011,86,34,2,4,7,21
11484496,IRI,0,35365,4,2744,419,35,75,0,0,69,6
572993,IRI_ID,0,635,4,4708,519,84,10,1,0,0,9
18031150,ID,0,1808,4,2120,671,10,5,4,0,0,1
127755489,IRI,0,452,2,1149,272,50,6,1,0,1,4
12290154,IRI_ID,0,8670,4,2774,955,62,13,5,1,0,7
1919264,ID,0,304,2,2632,271,24,3,0,0,0,3
61406464,ID,0,380,2,1083,84,17,4,0,2,1,1
54443780,HI,1,3947,2,1832,453,54,6,0,0,0,6
74380149,IRI,0,952,2,2609,559,31,5,1,0,0,4
139323243,IRI,0,46033,2,626,63,8,1,0,0,0,1
87830446,IRI,0,74551,2,1454,319,38,5,0,0,0,5
961335,FFI_IRI,0,3610,6,3909,1208,41,46,29,0,1,16
90641944,HI,1,85371,3,1485,307,44,10,6,0,3,1
55092426,IRI,0,1158,7,1823,238,29,13,2,1,1,9
73886,IRI,0,1189,3,5375,517,25,8,0,0,1,7
11909954,IRI,0,11618,3,2886,7163,170,114,14,1,51,48
47131865,FFI,0,72001,4,2014,3579,57,41,17,3,2,19
28618196,ID,0,4346,4,2359,1256,93,99,10,0,5,84
54263609,IRI,0,333557,6,1828,1209,38,18,1,0,0,17
11174413,IRI_ID,0,1474,3,2916,616,55,18,0,1,0,17
12791945,IRI,0,2140,4,2684,531,88,50,14,0,4,32
891574,IRI,0,1738,3,3217,334,18,4,2,0,1,1
9500075,IRI,0,1994,3,2871,2153,331,58,16,0,9,33
1502462,HI,1,4657,6,3728,195,23,12,6,0,1,5
31419036,IRI_ID,0,5515,6,2311,416,12,5,1,0,0,4
129313416,ID,0,86019,5,1059,1363,41,25,2,0,0,23
1946805,FFI,0,40878,3,3584,552,20,21,4,0,0,17
101462242,IRI,0,15511,3,1368,196,9,3,1,0,0,2
47722143,IRI,0,14893,8,1988,1099,63,43,4,0,10,29
12146969,FFI,0,257411,4,5712,4791,61,128,56,1,4,67
119092220,IRI,0,5613,3,1120,522,7,12,1,1,4,6
30488428,ID,0,19951,4,2285,745,67,37,0,0,0,37
3237873,IRI,0,1461,2,3407,604,67,17,5,0,1,11
37367784,ID,0,2892,2,1682,407,14,6,1,0,0,5
36840131,FFI_IRI,0,95074,7,2168,2754,81,92,71,0,3,18
6995555,IRI,0,149,3,2830,202,24,4,0,0,1,3
7964711,IRI_ID,0,14872,4,2764,2125,105,63,32,6,7,18
127569316,IRI_ID,0,3290,4,1065,134,19,3,3,0,0,0
17856505,FFI_IRI,0,8500,9,3728,856,79,32,9,0,1,22
22352334,IRI,0,326,5,1733,204,39,8,0,0,1,7
107671636,FFI,0,9944,3,898,76,14,1,0,0,0,1
7567432,IRI,0,3216,2,3068,1629,40,25,14,0,1,10
107556189,FFI,0,11577,2,1666,1221,159,54,4,0,9,41
22793191,IRI,0,15079,2,2446,881,37,18,0,0,2,16
17603844,ID,0,1908,4,2067,203,13,1,0,0,0,1
9753283,FFI_IRI_ID,0,154549,12,4031,6223,50,196,107,0,16,73
59925269,FFI,0,54079,4,1022,776,105,7,5,0,2,0
1475331,IRI_ID,0,681,5,3702,379,43,14,3,0,4,7
126595133,IRI,0,111032,2,1106,929,19,14,10,0,0,4
14634111,HI,1,5279,3,2677,676,54,16,6,0,2,8
22660519,IRI,0,5998,6,2474,1850,41,37,8,1,14,14
59254977,IRI,0,1164,2,1847,527,38,10,6,0,0,4
75327325,IRI_ID,0,1543,4,1559,898,52,57,3,0,3,51
52221518,IRI_ID,0,35452,5,1952,3375,109,126,6,6,4,110
55159824,ID,0,32019,3,1326,875,28,17,4,0,2,11
37575738,IRI_ID,0,346895,7,2056,934,215,31,8,0,0,23
31028375,IRI_ID,0,76326,8,2301,6078,316,241,20,3,32,186
560990,ID,0,85,5,4106,80,16,2,0,0,0,2
45535958,HI,1,793,3,1430,400,29,30,5,0,0,25
88471725,FFI,0,87173,5,1536,685,118,28,3,0,2,23
1726797,FFI,0,82603,4,3634,2961,137,71,43,2,1,25
60926468,IRI,0,383,2,1742,76,11,2,0,0,0,2
2401243,IRI,0,3707,2,3590,855,64,31,8,1,4,18
24950882,IRI,0,10537,3,2454,595,39,6,0,1,0,5
51622074,IRI_ID,0,1338,3,1695,443,17,3,2,0,0,1
1134253,FFI_IRI,0,8998,4,3753,180,23,9,2,0,1,6
89751984,ID,0,7463,3,1318,157,22,3,0,0,0,3
46693055,IRI_ID,0,5644,4,1638,248,33,4,0,0,0,4
721054,IRI_ID,0,13600,3,4009,4623,316,47,3,14,5,25
28877410,ID,0,1018,3,2333,308,57,4,0,0,0,4
9239078,ID,0,154,4,2530,99,15,1,0,0,1,0
109855962,ID,0,2352,3,629,74,12,9,1,0,0,8
62802730,FFI,0,5715,7,1804,359,32,14,8,0,0,6
18818296,FFI,0,3486,6,2619,3258,156,31,9,3,5,14
616883,ID,0,874,3,3433,300,23,9,3,4,0,2
119178893,FFI_IRI,0,207917,14,1224,61,2,2,1,0,0,1
3029711,ID,0,2411,4,1866,224,18,10,0,0,0,10
6448654,IRI,0,3473,4,3166,1394,93,43,35,0,0,8
4455628,IRI,0,381129,8,3277,20000,230,949,694,7,16,232
38444627,HI,1,3738,5,3206,144,11,3,3,0,0,0
2550451,IRI,0,12420,4,3349,1108,125,31,14,0,1,16
68716661,IRI_ID,0,36904,6,1241,699,66,18,0,0,0,18
2928164,FFI_IRI,0,699,7,6114,462,59,11,1,0,1,9
3180553,IRI,0,493,2,3447,342,46,8,5,0,0,3
57292099,HI,1,25202,3,1524,319,31,4,0,0,0,4
10002027,IRI,0,14246,2,2744,1560,74,71,2,0,1,68
31670267,IRI_ID,0,6827,3,2308,649,41,42,3,0,2,37
90990574,IRI_ID,0,63783,4,1305,70,15,1,0,0,0,1
4315538,FFI_IRI,0,1523158,25,4498,19907,155,844,433,12,32,367
47593546,FFI,0,120514,17,7116,12076,54,381,231,2,11,137
40349599,IRI_ID,0,58108,6,2131,1262,20,11,0,0,0,11
6697085,IRI_ID,0,2580,5,2841,828,60,8,2,2,1,3
1252,FFI_IRI_ID,0,8398,4,5221,3840,147,75,17,0,1,57
20811348,FFI_IRI,0,37918,4,2553,1557,200,44,5,0,16,23
1893681,IRI_ID,0,560,3,2778,397,32,12,5,0,0,7
50259821,IRI,0,1409,4,1980,1041,97,12,3,0,2,7
53696628,HI,1,37448,3,1935,1927,54,3,0,0,0,3
5621246,IRI,0,26037,10,3777,4056,25,162,40,0,26,96
21345110,HI,1,2576,3,2201,1101,31,5,3,0,0,2
776374,IRI,0,2186,2,3848,442,93,18,4,0,0,14
38246483,ID,0,6730,2,1758,1263,63,29,0,2,3,24
27046,IRI_ID,0,15324,7,4672,2528,118,33,6,2,8,17
53192550,IRI_ID,0,3388,7,1347,290,12,6,1,0,1,4
111056609,ID,0,978,4,1205,196,6,4,0,0,0,4
47930526,FFI,0,808,5,886,167,32,1,1,0,0,0
28059353,IRI_ID,0,62245,3,2353,877,70,31,6,0,1,24
4239855,IRI_ID,0,14038,4,3327,2260,73,45,10,14,1,20
48066169,ID,0,1412,3,1212,100,13,5,1,0,0,4
44871645,HI,1,30513,2,653,90,12,5,1,0,0,4
12176600,IRI,0,8157,5,2849,2436,299,42,31,1,5,5
7264874,IRI_ID,0,1332,9,2809,491,83,13,4,0,4,5
86149,IRI_ID,0,73831,5,5930,5884,224,119,23,1,9,86
19749646,IRI,0,45553,4,2583,403,56,6,0,2,0,4
27965134,IRI,0,74974,13,2725,13047,217,1489,167,20,64,1238
59514412,IRI,0,2657,4,1828,200,38,1,0,0,0,1
10744004,ID,0,6203,3,2911,373,62,8,3,0,0,5
2527828,HI,1,6096,4,4634,3596,370,69,40,1,2,26
24758457,HI,1,8124,3,2346,2677,35,25,15,0,3,7
283187,FFI_IRI,0,10903,5,5922,1706,79,19,9,0,0,10
3789345,IRI_ID,0,11269,5,3339,340,14,1,0,0,0,1
4173125,IRI,0,789,2,4493,517,74,4,0,0,0,4
56425325,ID,0,1743,3,1390,291,28,6,3,0,0,3
31809863,HI,1,23602,3,1785,284,22,4,1,0,0,3
50859563,IRI,0,6151,3,1967,1755,83,24,1,1,1,21
79907773,ID,0,8435,3,1611,530,53,10,0,2,1,7
1999692,FFI_IRI,0,18290,10,7193,8591,249,480,255,2,123,100
6138240,IRI_ID,0,729,6,3032,439,27,7,1,0,0,6
14277172,FFI_IRI,0,29444,5,2778,411,34,15,2,0,1,12
34586916,IRI_ID,0,35845,3,2137,4165,31,34,16,0,4,14
59898828,IRI,0,2507,2,1235,521,13,2,1,0,1,0
34021217,IRI_ID,0,33646,5,2307,2059,60,35,6,2,7,20
51619107,ID,0,2332,3,1760,466,15,13,0,0,0,13
5102117,FFI_IRI,0,7002,4,2229,771,26,23,19,0,0,4
8103021,IRI,0,3002,2,3334,692,43,22,12,2,1,7
87864150,IRI,0,6073,4,1526,842,69,20,6,0,3,11
17645158,IRI_ID,0,177294,5,1674,528,69,5,0,0,0,5
65646228,FFI_IRI,0,12239,5,1284,3272,24,776,77,6,9,684
104132246,FFI,0,1081,3,1364,451,37,7,4,0,1,2
106473768,IRI_ID,0,23046,3,2913,1978,100,121,55,14,22,30
11358922,IRI,0,3202,3,2851,479,19,11,5,0,1,5
72093010,FFI_IRI,0,373593,47,1693,862,31,20,8,9,0,3
14561598,FFI_IRI,0,3572,3,2771,793,68,26,9,1,0,16
5532217,IRI,0,1491,2,3093,674,51,10,2,0,1,7
3701694,FFI_IRI,0,2026,4,3366,348,61,5,2,0,0,3
93921362,FFI,0,98315,4,887,1395,102,25,1,1,1,22
16058167,IRI,0,5471,3,4266,1594,43,89,22,0,1,66
11726616,IRI,0,48377,3,2875,1971,111,20,7,0,3,10
26537135,FFI_IRI,0,217310,22,2123,20000,892,575,359,0,44,172
1115714,IRI_ID,0,4514,4,3761,935,55,22,2,0,0,20
40102424,HI,1,1049,3,2016,705,42,4,0,0,0,4
14475276,HI,1,170,3,1751,151,12,2,0,0,1,1
91899067,IRI_ID,0,5807,4,1436,246,13,3,1,0,0,2
1780853,IRI,0,689,2,3620,756,33,7,1,0,0,6
12756035,HI,1,3560,4,2679,655,24,23,12,0,0,11
6371657,IRI_ID,0,369,5,3166,179,37,4,0,0,0,4
4830334,FFI,0,847,5,3265,172,26,5,1,0,0,4
52331132,HI,1,4352,3,1814,86,22,1,0,0,1,0
71649256,ID,0,2911,2,1675,678,15,8,6,0,0,2
9588335,IRI,0,8858,4,2895,818,56,14,2,0,0,12
56986017,FFI,0,5751,4,1573,221,32,5,1,0,1,3
13945352,IRI,0,132255,4,2484,4669,97,173,55,0,6,112
10949028,IRI_ID,0,8552,4,2915,788,65,5,0,0,0,5
112244447,FFI_IRI,0,119397,8,4571,10789,324,407,187,0,20,200
57029623,FFI_IRI,0,14733,4,7448,1704,15,31,10,7,1,13
99774561,FFI,0,53827,2,1366,512,8,1,1,0,0,0
112253403,FFI_IRI,0,62148,7,432,64,8,1,0,0,0,1
745749,FFI_IRI,0,32047,8,5442,5049,252,165,57,22,6,80
4354801,IRI,0,7298,9,3333,1259,76,139,10,83,10,36
12821303,FFI,0,715,2,2832,585,115,12,8,0,3,1
48816368,IRI,0,23543,2,3000,2308,40,103,44,1,1,57
6569872,IRI,0,592391,8,3029,3674,126,22,2,1,1,18
20446682,FFI,0,3857,3,2507,471,20,6,1,0,0,5
16962535,IRI,0,8982,2,2685,3025,148,69,3,0,3,63
5476727,IRI_ID,0,622,3,3110,211,20,4,2,0,0,2
8212331,IRI_ID,0,14908,5,2922,195,21,5,0,0,0,5
61051155,IRI,0,174,2,1214,174,35,4,0,0,2,2
59367670,IRI,0,5440,5,3171,1358,60,157,7,4,26,120
11980558,IRI,0,1381,4,2874,1465,77,17,0,0,4,13
771886,IRI,0,32475,3,3906,987,80,40,6,0,1,33
6825542,HI,1,9391,3,3115,2559,144,83,17,0,2,64
260394,IRI,0,1466,3,4176,268,29,6,0,1,0,5
8842243,IRI_ID,0,1342,3,2884,508,59,11,6,0,0,5
30988939,IRI,0,66927,5,1893,76,6,4,0,0,4,0
7340075,IRI,0,150649,2,2595,912,56,35,4,0,0,31
32282675,IRI,0,20073,4,3805,3147,156,108,8,16,8,76
13893582,IRI_ID,0,48827,8,2745,3135,87,115,16,17,4,78
43869808,ID,0,1020,2,1439,225,26,3,0,0,0,3
4421554,ID,0,518,2,2689,282,43,6,1,0,1,4
5153654,IRI,0,5646,3,6505,2393,168,151,40,0,9,102
65466368,IRI,0,19582,3,1685,299,26,4,1,0,1,2
100155751,IRI,0,23900,4,1035,20000,95,41,3,4,13,21
16243124,IRI_ID,0,5431,7,2270,413,32,11,1,0,4,6
1033339,IRI_ID,0,544,3,3875,333,13,3,1,0,1,1
68128662,ID,0,428,2,1586,249,3,2,0,0,1,1
1301584,IRI,0,132789,4,3839,16139,391,215,64,3,30,118
5078061,FFI_IRI,0,44717,6,3732,5165,123,314,53,0,8,253
47973088,FFI_IRI,0,183653,5,2020,6819,66,113,15,3,11,84
16992387,IRI,0,2313,2,1195,266,32,4,1,0,0,3
23219767,IRI_ID,0,17187,5,4381,2795,171,43,3,1,2,37
1975671,IRI_ID,0,153428,8,4610,15533,70,605,76,2,41,486
8385515,IRI,0,1108,4,3023,1094,54,25,0,0,7,18
39274534,FFI,0,242,4,902,148,39,9,4,0,1,4
71755845,IRI_ID,0,1394,4,1859,431,2,4,0,0,0,4
51868010,IRI,0,797,5,1960,460,51,17,3,1,4,9
242070,FFI,0,12702,3,4408,223,10,17,2,0,0,15
1335680,IRI,0,3476,4,3786,1560,136,57,38,0,2,17
60917179,IRI_ID,0,202395,5,1798,721,40,15,3,0,0,12
1538047,FFI_IRI,0,82480,8,4321,896,61,16,2,0,0,14
645237,FFI_IRI_ID,0,2490,6,4063,1249,70,55,14,0,1,40
22279234,ID,0,5060,4,2381,159,30,4,0,0,1,3
105569787,IRI,0,189,2,1454,107,10,3,0,0,0,3
67960206,IRI_ID,0,14138,7,1760,1025,25,7,3,0,0,4
2067253,FFI_IRI,0,134431,8,4311,12072,214,285,89,11,45,140
67362231,ID,0,1389,4,1714,952,90,11,0,0,0,11
699072,FFI_IRI,0,109421,9,5128,5709,174,127,67,0,6,54
33242423,FFI_IRI,0,71469,7,3390,4088,52,116,60,0,1,55
60655833,IRI,0,3376,5,1737,314,22,13,1,1,4,7
679584,IRI,0,483559,12,5957,8579,297,340,31,26,53,230
6558262,ID,0,879,3,3915,456,38,21,3,1,2,15
40540923,IRI_ID,0,21714,4,2089,278,17,13,0,1,3,9
9108007,IRI_ID,0,672,3,2721,263,23,12,2,0,5,5
6466760,ID,0,6184,5,1353,594,91,5,1,0,0,4
9525,HI,1,5161,2,3590,1221,62,21,11,0,0,10
15521349,FFI_IRI,0,2056,5,2733,816,41,84,24,0,0,60
91287167,ID,0,293,2,1351,225,12,4,0,0,0,4
81873619,HI,1,230729,6,1455,1117,106,84,0,0,9,75
618681,IRI_ID,0,61650,7,6161,2826,109,78,18,0,3,57
4244443,IRI_ID,0,13956,6,3244,1184,29,26,6,0,0,20
66100183,IRI_ID,0,17192,4,1708,541,25,5,0,0,1,4
30566161,HI,1,5780,5,2320,1018,41,30,9,0,3,18
22581723,IRI,0,900,4,2361,448,29,2,0,0,0,2
30194220,HI,1,2101,3,2325,325,17,4,2,0,0,2
96926243,IRI,0,5897,4,1449,927,29,17,7,0,0,10
16104394,IRI,0,505,2,1820,409,71,12,0,0,4,8
459348,IRI_ID,0,16396,3,4541,1762,69,35,12,0,9,14
26876372,FFI,0,5898,3,6455,1521,143,42,4,0,1,37
50244301,IRI_ID,0,154827,5,2292,1741,39,20,9,0,1,10
10980701,IRI,0,2009,2,2925,1626,25,27,17,0,1,9
88957090,ID,0,5796,6,1347,1222,13,53,1,0,24,28
86008804,FFI_IRI,0,2028018,7,1584,1631,15,76,37,0,14,25
21303242,IRI_ID,0,16558,3,2297,3677,101,280,13,1,6,260
12967019,ID,0,1146,3,2754,603,40,14,4,0,1,9
9214660,FFI_IRI,0,67906,7,2964,3683,98,224,114,0,3,107
77820661,IRI_ID,0,336,4,1066,57,6,1,0,0,0,1
60024365,ID,0,116346,6,2061,167,39,9,0,0,0,9
52670535,HI,1,5676,4,1717,172,9,13,3,0,0,10
91736144,HI,1,34098,3,1214,136,14,3,0,0,0,3
45129018,HI,1,14465,3,1909,107,14,1,1,0,0,0
9435882,IRI,0,26922,9,7933,6687,213,541,440,0,23,78
79458121,IRI_ID,0,141676,7,2504,755,96,37,5,0,0,32
23431996,ID,0,6569,3,2433,95,10,1,0,0,0,1
56373404,IRI_ID,0,19212,5,1685,1073,94,25,2,1,1,21
65806293,FFI,0,3755,2,1775,226,35,14,3,0,2,9
71323151,IRI,0,432,5,1400,113,16,1,1,0,0,0
59850602,IRI,0,36524,3,1875,1660,53,6,2,0,2,2
39873788,IRI_ID,0,4536,5,2136,1240,155,27,0,1,4,22
1764724,IRI,0,1203,3,3524,941,85,43,9,0,0,34
36897199,IRI,0,1701,3,2096,680,35,9,0,0,2,7
2781754,FFI_IRI,0,5684,5,4624,2261,54,36,29,0,1,6
39477878,IRI,0,1731,3,2357,771,40,35,11,0,0,24
7608138,IRI,0,7287,3,2688,861,41,182,5,0,1,176
1925483,IRI_ID,0,714217,4,4349,5380,117,70,19,2,3,46
61838413,IRI,0,52621,3,2320,2783,49,25,5,0,1,19
1520817,IRI,0,5250,3,3933,650,68,24,4,0,0,20
51037508,IRI,0,3538,4,1881,657,23,28,4,4,2,18
60521033,IRI,0,473,4,1798,275,25,9,4,0,1,4
16585561,IRI_ID,0,7793,6,2679,527,42,16,6,0,0,10
7812229,IRI_ID,0,4328,5,3040,1846,58,86,22,0,5,59
59551700,IRI_ID,0,117589,5,2083,745,66,27,6,0,0,21
20434274,IRI_ID,0,1250,5,2534,329,17,6,1,0,2,3
64686622,ID,0,1770,2,1273,180,28,4,1,0,0,3
43446846,FFI,0,13911,3,1960,976,75,34,5,0,3,26
1117185,HI,1,340,3,3815,328,26,2,1,0,0,1
17848424,IRI_ID,0,17521,3,2388,475,50,21,6,0,2,13
13392416,IRI,0,18062,10,2971,3229,50,146,14,1,38,93
3891123,IRI_ID,0,16207,6,5308,1831,26,27,2,1,6,18
41762101,HI,1,1382,3,1952,377,37,10,2,0,0,8
3652822,IRI,0,1432,2,2967,932,132,33,2,0,7,24
110171937,IRI,0,76,2,1300,64,10,1,0,0,0,1
864806,IRI,0,5594,3,4643,5451,536,123,39,9,3,72
7512078,IRI,0,1778,4,2917,1133,109,17,1,1,7,8
58783726,IRI_ID,0,1738,3,1609,96,15,2,0,0,0,2
7387886,HI,1,18550,4,2982,198,36,5,4,0,0,1
37436223,HI,1,4622,3,2030,183,22,3,0,0,0,3
60936689,IRI_ID,0,27802,6,1351,204,11,2,0,0,0,2
69814684,IRI,0,1663,3,1731,362,17,9,2,0,2,5
57929326,IRI,0,2626733,8,1882,8310,1099,48,3,0,1,44
81540012,ID,0,1238,2,1738,178,9,5,0,0,0,5
